id,title,filtered_words,features,label_index
R028,New Report on Technology Breakthrough,"[rest,interesting,morning,smile,around,close.,usually,cup,notice,agency,space,much.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[36276],[5.523458920524919])",1.0
R195,New Report on Budget Report,"[happen,figure,western,back,better.,experts,discuss,ongoing,developments,budget,report.]","(50000,[33732],[5.523458920524919])",1.0
F116,Aliens Confirmed by Sources,"[staff,main,view.,—,shocking,claims,aliens,surface,internet.]","(50000,[45219],[5.523458920524919])",0.0
R018,New Report on Research,"[policy,win,simple,player,somebody,force.,woman,sea,third.,experts,discuss,ongoing,developments,research.]","(50000,[13959],[5.523458920524919])",1.0
F073,Immortal Jellyfish Confirmed by Sources,"[despite,worker,morning,remember,sometimes.,resource,spring,especially.,laugh,trade,born,claim,dog,job.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[39521],[5.523458920524919])",0.0
F059,Miracle Drug Confirmed by Sources,"[group,example,least,popular.,care,anything,agree,continue,interesting.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[2499],[5.523458920524919])",0.0
R078,New Report on Budget Report,"[beat,price,road,them.,natural,blue,thus,morning.,boy,look,consumer,tell,business,computer.,experts,discuss,ongoing,developments,budget,report.]","(50000,[19425],[5.523458920524919])",1.0
F216,Secret Cure Confirmed by Sources,"[real,activity,war,improve,election,yes,section,again.,front,responsibility,rule,find,improve.,degree,every,newspaper,close,hundred,reason.,chair,community,science,guess,stop.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[28843],[5.523458920524919])",0.0
F206,Celebrity Scandal Confirmed by Sources,"[doctor,thank,plant.,prepare,good,raise,tend,decade,along,resource.,research,couple,raise,especially,much,customer.,onto,remember,technology,stage,race.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[35425],[5.523458920524919])",0.0
R036,New Report on Research,"[box,several,strategy,political,challenge,land.,newspaper,speech,small,hand,hear.,occur,mean.,experts,discuss,ongoing,developments,research.]","(50000,[42972],[5.523458920524919])",1.0
F104,Aliens Confirmed by Sources,"[couple,around,set,care,have.,magazine,american,finish,significant,year.,—,shocking,claims,aliens,surface,internet.]","(50000,[16758],[5.523458920524919])",0.0
F000,Hoax Confirmed by Sources,"[strong,star,score,risk,floor,goal,teacher.,sometimes,green,different,popular,employee.,—,shocking,claims,hoax,surface,internet.]","(50000,[45359],[5.523458920524919])",0.0
R136,New Report on Education,"[best,vote,century,prepare,summer.,gas,bed,first,individual,end,thus.,play,style,already,season,work,election,artist,dark.,experts,discuss,ongoing,developments,education.]","(50000,[12597],[5.523458920524919])",1.0
F019,Immortal Jellyfish Confirmed by Sources,"[prevent,later,want,speak,role,discussion.,office,despite,white,need,hear,follow.,change,loss,stage,whose,strategy,possible,control.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[34653],[5.523458920524919])",0.0
R012,New Report on Technology Breakthrough,"[move,degree,sport,carry,much.,simply,push,rich.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[1886],[5.523458920524919])",1.0
R052,New Report on Education,"[general,everyone,general,indeed,benefit.,however,carry,name,offer,able,bank,police,case.,along,sister,outside,unit,political,for.,experts,discuss,ongoing,developments,education.]","(50000,[26577],[5.523458920524919])",1.0
R123,New Report on Climate Change,"[attention,talk,art,mother,oil,everything,fill.,hospital,else,career,goal.,experts,discuss,ongoing,developments,climate,change.]","(50000,[28315],[5.523458920524919])",1.0
F040,Government Cover-Up Confirmed by Sources,"[police,media,really,middle,hospital.,—,shocking,claims,government,cover-up,surface,internet.]","(50000,[29535],[5.523458920524919])",0.0
R160,New Report on Climate Change,"[training,religious,boy,national,outside.,major,majority,child,word,evidence.,church,thousand,care,close,amount,sell.,experts,discuss,ongoing,developments,climate,change.]","(50000,[38285],[5.523458920524919])",1.0
F067,Immortal Jellyfish Confirmed by Sources,"[show,evidence,natural,raise.,free,fund,sound,energy.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[28789],[5.523458920524919])",0.0
R069,New Report on Research,"[scene,argue,seem,mission,official,conference.,prevent,student,foot,professor.,experts,discuss,ongoing,developments,research.]","(50000,[10920],[5.523458920524919])",1.0
F160,Mind Control Confirmed by Sources,"[common,agency,spring,woman,what.,major,machine,professional,southern,build,sing,product.,least,think,term,accept,get,stock.,—,shocking,claims,mind,control,surface,internet.]","(50000,[20063],[5.523458920524919])",0.0
F053,Hoax Confirmed by Sources,"[company,tough,light,child,item,color.,spend,near,theory,bag,mr,real,dinner.,really,task,writer.,—,shocking,claims,hoax,surface,internet.]","(50000,[48381],[5.523458920524919])",0.0
R074,New Report on Education,"[face,continue,thank,manage.,network,kind,bad.,close,vote,method,know,group.,experts,discuss,ongoing,developments,education.]","(50000,[4302],[5.523458920524919])",1.0
R007,New Report on Election,"[per,without,despite,team,quickly.,stuff,bag,picture,provide,court.,amount,thus,lead,onto,behavior,prove,within,something.,experts,discuss,ongoing,developments,election.]","(50000,[10783],[5.523458920524919])",1.0
R119,New Report on Climate Change,"[lay,without,turn,natural.,need,right,among,explain.,throw,fall,training,suffer.,experts,discuss,ongoing,developments,climate,change.]","(50000,[27660],[5.523458920524919])",1.0
R087,New Report on Budget Report,"[establish,system,beyond,almost,heavy,seat.,mission,drop,audience,him.,need,party,tough,resource.,experts,discuss,ongoing,developments,budget,report.]","(50000,[19242],[5.523458920524919])",1.0
F145,Miracle Drug Confirmed by Sources,"[cost,five,increase,second,mean,animal.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[18566],[5.523458920524919])",0.0
R065,New Report on Budget Report,"[realize,common,door.,business,raise,discussion.,professor,world,indeed,daughter,answer.,experts,discuss,ongoing,developments,budget,report.]","(50000,[37144],[5.523458920524919])",1.0
R208,New Report on Budget Report,"[consumer,seem,drop,sister.,structure,put,surface,important,draw,television.,show,participant,level,plant,book,night.,experts,discuss,ongoing,developments,budget,report.]","(50000,[41933],[5.523458920524919])",1.0
R048,New Report on Budget Report,"[medical,occur,particular,your.,experts,discuss,ongoing,developments,budget,report.]","(50000,[15052],[5.523458920524919])",1.0
F076,Aliens Confirmed by Sources,"[audience,stage,include,call,carry,media,want.,behavior,kitchen,hot.,small,wait,impact,enjoy,especially,manager.,—,shocking,claims,aliens,surface,internet.]","(50000,[46033],[5.523458920524919])",0.0
R019,New Report on Policy,"[stand,every,crime,themselves.,information,protect,environmental,condition.,effect,whether,nice,force,quite.,experts,discuss,ongoing,developments,policy.]","(50000,[25587],[5.523458920524919])",1.0
F115,Immortal Jellyfish Confirmed by Sources,"[father,stage,eight,seek.,remember,human,time,strong,discuss,since.,democratic,low,side,war,control.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[24324],[5.523458920524919])",0.0
R031,New Report on Education,"[simply,course,yourself.,financial,guy,ok,middle,material.,arrive,ball,national,brother,available,side,key.,experts,discuss,ongoing,developments,education.]","(50000,[45119],[5.523458920524919])",1.0
R190,New Report on Research,"[performance,outside,question,poor,wife,lead.,experts,discuss,ongoing,developments,research.]","(50000,[45476],[5.523458920524919])",1.0
F057,Mind Control Confirmed by Sources,"[thought,job,available,positive,last,part,down.,start,improve,education,growth,way,three,area.,—,shocking,claims,mind,control,surface,internet.]","(50000,[47498],[5.523458920524919])",0.0
F158,Immortal Jellyfish Confirmed by Sources,"[cell,member,activity,risk,ball,strong.,sometimes,shake,able,understand,exist.,effort,half,ball,protect,bill,college,media,medical.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[38373],[5.117993812416755])",0.0
F234,Flat Earth Confirmed by Sources,"[game,professional,work.,song,black,significant,store,force.,prepare,exactly,city,cold,friend,method.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[23754],[5.523458920524919])",0.0
F155,Flat Earth Confirmed by Sources,"[road,person,box,like.,follow,report,pressure,state,tonight,eye,history.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[31753],[5.523458920524919])",0.0
F106,Flat Earth Confirmed by Sources,"[away,member,send,fear,stop,evidence.,mr,poor,growth,paper,sign,foot,seem,next.,rate,feel,word,age,role,ever,kind.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[39602],[5.523458920524919])",0.0
R051,New Report on Policy,"[today,wife,southern,air.,suggest,free,test,what.,country,industry,join,every,away,skill,structure.,experts,discuss,ongoing,developments,policy.]","(50000,[18957],[5.523458920524919])",1.0
R203,New Report on Education,"[recent,level,actually.,organization,memory,modern,mention,fall,hit.,one,item,land,must,rate.,experts,discuss,ongoing,developments,education.]","(50000,[12692],[5.523458920524919])",1.0
F063,Secret Cure Confirmed by Sources,"[amount,task,include,dinner,alone,music.,hundred,father,break,like,color,pressure,yet.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[42327],[5.523458920524919])",0.0
R080,New Report on Policy,"[explain,training,significant,see,financial,note,forward.,thought,including,special,leave.,place,reduce,collection,down.,experts,discuss,ongoing,developments,policy.]","(50000,[41755],[5.523458920524919])",1.0
R226,New Report on Public Health,"[front,term,difference,drive.,six,western,result,thousand,get,citizen,while.,experts,discuss,ongoing,developments,public,health.]","(50000,[25351],[5.523458920524919])",1.0
F144,Hoax Confirmed by Sources,"[great,ten,item,another.,energy,wait,democratic,sell,example,form.,including,long,least.,—,shocking,claims,hoax,surface,internet.]","(50000,[3907],[5.523458920524919])",0.0
F241,Flat Earth Confirmed by Sources,"[police,audience,cost.,nature,interest,assume,lawyer.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[29675],[5.523458920524919])",0.0
R150,New Report on Election,"[road,really,real.,available,capital,head,bill,successful.,manage,also,newspaper,reduce,material,study,collection.,experts,discuss,ongoing,developments,election.]","(50000,[30429],[5.523458920524919])",1.0
R153,New Report on Research,"[million,various,kitchen,benefit.,lose,fly,coach.,source,must,assume,newspaper,certainly.,experts,discuss,ongoing,developments,research.]","(50000,[36829],[5.523458920524919])",1.0
F175,Hoax Confirmed by Sources,"[recently,college,real,term,edge.,majority,difficult,always,hundred,reach,growth,lead.,—,shocking,claims,hoax,surface,internet.]","(50000,[4767],[5.523458920524919])",0.0
F161,Immortal Jellyfish Confirmed by Sources,"[hope,respond,station,say,plant,mouth,site.,provide,individual,section,actually,democrat,foot.,learn,care,house.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[8820],[5.523458920524919])",0.0
F147,Secret Cure Confirmed by Sources,"[six,nice,former,employee,five,respond,black.,report,budget,late,benefit,culture.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[10069],[5.523458920524919])",0.0
F018,Secret Cure Confirmed by Sources,"[bring,tend,behind.,project,yet,life,activity,son,art,doctor,special.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[5202],[5.523458920524919])",0.0
F211,Celebrity Scandal Confirmed by Sources,"[fill,woman,less,style,close,require.,trade,house,garden.,western,research,issue,employee,degree,yes,image.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[36971],[5.523458920524919])",0.0
R117,New Report on Research,"[head,one,gas,painting,rest.,law,star,leg.,ahead,final,officer,mention.,experts,discuss,ongoing,developments,research.]","(50000,[26841],[5.523458920524919])",1.0
F016,Aliens Confirmed by Sources,"[debate,add,season,listen,pattern.,trial,forget,computer,small,day.,—,shocking,claims,aliens,surface,internet.]","(50000,[37237],[5.523458920524919])",0.0
F029,Flat Earth Confirmed by Sources,"[beautiful,process,happy,perhaps,late,focus,series.,career,thus,gas,lose,vote,technology.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[46263],[5.523458920524919])",0.0
F205,Celebrity Scandal Confirmed by Sources,"[carry,dog,may,child.,especially,serious,agent,according,carry,actually.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[48391],[5.523458920524919])",0.0
R112,New Report on Economic Growth,"[network,time,computer,although.,certainly,example,choose,else,wife,quality.,experts,discuss,ongoing,developments,economic,growth.]","(50000,[16559],[5.523458920524919])",1.0
F218,Government Cover-Up Confirmed by Sources,"[fast,expect,pm,relate.,particularly,character,anyone,find,federal.,third,laugh,particularly,whether,general,always,discuss,learn.,field,increase,especially,participant.,—,shocking,claims,government,cover-up,surface,internet.]","(50000,[13314],[5.523458920524919])",0.0
R187,New Report on Education,"[traditional,smile,free,history,imagine.,kid,ball,home,to.,soldier,mrs,level,lot,compare,player.,situation,southern,game,blood,professor,baby,away,employee.,experts,discuss,ongoing,developments,education.]","(50000,[26676],[5.523458920524919])",1.0
F087,Celebrity Scandal Confirmed by Sources,"[change,fall,leg,budget,pay,window.,radio,cold,level.,center,prove,movie.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[8211],[5.523458920524919])",0.0
R171,New Report on Education,"[light,view,compare,trip,gun,foreign,near.,laugh,right,light,concern,player,also.,bar,need,fear,stage.,experts,discuss,ongoing,developments,education.]","(50000,[19162],[5.523458920524919])",1.0
R113,New Report on Technology Breakthrough,"[approach,increase,wear,pass,compare,must.,successful,coach,others,professor,cultural,town,research.,pressure,source,strong,right.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[18023],[5.523458920524919])",1.0
R222,New Report on Public Health,"[dinner,feel,upon,war,ahead,understand.,land,plant,foreign,idea,sense.,experts,discuss,ongoing,developments,public,health.]","(50000,[42909],[5.523458920524919])",1.0
F233,Secret Cure Confirmed by Sources,"[notice,serious,task,school,maintain,meet,memory.,language,bill,administration,newspaper,big,treat,really.,guy,perform,leader,maintain,box.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[42175],[5.523458920524919])",0.0
R223,New Report on Climate Change,"[boy,charge,bank,matter,share,government,movie.,wide,let,maintain,fall.,experts,discuss,ongoing,developments,climate,change.]","(50000,[4397],[5.523458920524919])",1.0
F224,Secret Cure Confirmed by Sources,"[later,nature,partner,bag,top.,building,mission,owner,create,western,laugh.,already,arm,republican,apply.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[29348],[5.523458920524919])",0.0
R181,New Report on Climate Change,"[budget,cultural,science.,paper,million,process,film,step,loss,religious.,experts,discuss,ongoing,developments,climate,change.]","(50000,[16255],[5.523458920524919])",1.0
R056,New Report on Public Health,"[central,style,manage,serious,catch,term.,affect,provide,science,end,thing,little.,race,process,next,message.,experts,discuss,ongoing,developments,public,health.]","(50000,[46692],[5.523458920524919])",1.0
R110,New Report on Education,"[beautiful,change,speech,education,hope,physical.,along,employee,pressure,whole.,ask,might,young,require,notice,play,save.,experts,discuss,ongoing,developments,education.]","(50000,[7456],[5.523458920524919])",1.0
R219,New Report on Education,"[perhaps,reveal,owner,however,mouth.,discuss,assume,country,education,husband,far,personal.,experts,discuss,ongoing,developments,education.]","(50000,[27330],[5.523458920524919])",1.0
R224,New Report on Education,"[campaign,bar,news,red,agree.,life,back,provide,i.,father,behind,add,economic,fund,forward,create.,experts,discuss,ongoing,developments,education.]","(50000,[2155],[5.523458920524919])",1.0
F178,Immortal Jellyfish Confirmed by Sources,"[ground,might,particular,create.,say,enjoy,learn,everyone,seek,often.,easy,matter,effect,gas,push.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[44719],[5.523458920524919])",0.0
F074,Secret Cure Confirmed by Sources,"[act,base,company,center,conference.,onto,operation,industry,finish,reflect,whole.,together,hit,real,room,hold,improve.,newspaper,score,magazine,pick.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[33956],[5.523458920524919])",0.0
R034,New Report on Budget Report,"[kitchen,share,speak,show,former,price.,candidate,behind,treat,life,church,special,society.,experts,discuss,ongoing,developments,budget,report.]","(50000,[9444],[5.523458920524919])",1.0
R095,New Report on Policy,"[project,ball,run,health.,girl,sort,need,manage,collection.,experts,discuss,ongoing,developments,policy.]","(50000,[39984],[5.523458920524919])",1.0
F011,Aliens Confirmed by Sources,"[sit,author,begin,hot,list,exist.,near,allow,without,number,six,peace,well.,—,shocking,claims,aliens,surface,internet.]","(50000,[9516],[5.523458920524919])",0.0
R162,New Report on Policy,"[fall,move,loss.,participant,take,else,hit.,experts,discuss,ongoing,developments,policy.]","(50000,[45118],[5.523458920524919])",1.0
R218,New Report on Election,"[major,population,watch,society.,major,young,behind,image,threat,board.,specific,wonder,structure,education.,experts,discuss,ongoing,developments,election.]","(50000,[39600],[5.523458920524919])",1.0
F136,Miracle Drug Confirmed by Sources,"[fact,sign,either,many,become.,ball,suddenly,civil.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[6928],[5.523458920524919])",0.0
R108,New Report on Economic Growth,"[benefit,ever,international,among,several,great.,night,paper,get,give,collection.,experts,discuss,ongoing,developments,economic,growth.]","(50000,[35696],[5.523458920524919])",1.0
R186,New Report on Research,"[fly,foot,director,official,identify,camera.,star,also,listen,star.,many,claim,letter,produce,quite,chair.,top,imagine,though,respond.,experts,discuss,ongoing,developments,research.]","(50000,[20182],[5.523458920524919])",1.0
R248,New Report on Technology Breakthrough,"[education,win,pretty,operation,necessary,list.,american,child,look,pm,oil.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[46557],[5.523458920524919])",1.0
F045,Immortal Jellyfish Confirmed by Sources,"[option,become,claim,read,travel.,part,choice,expert.,buy,surface,stay,product,mrs,fear,sort.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[28860],[5.523458920524919])",0.0
F092,Secret Cure Confirmed by Sources,"[thousand,choice.,real,program,treat,involve,control,major,where.,difference,race,guy,front,energy,guess,yard.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[20657],[5.523458920524919])",0.0
R100,New Report on Technology Breakthrough,"[none,hope,game,gas,produce,relate,know.,health,public,nothing,cause.,law,plan,line,left,bed,machine,method,whole.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[18516],[5.523458920524919])",1.0
F075,Miracle Drug Confirmed by Sources,"[effort,politics,law,seat,policy,stuff.,product,growth,bit,operation.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[3090],[5.523458920524919])",0.0
R059,New Report on Technology Breakthrough,"[firm,use,ask,visit,him.,way,produce,poor,music,example.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[42926],[5.523458920524919])",1.0
F213,Hoax Confirmed by Sources,"[eight,majority,wait,prevent,find,break.,remain,improve,look,rock.,—,shocking,claims,hoax,surface,internet.]","(50000,[5969],[5.523458920524919])",0.0
R233,New Report on Education,"[decade,others,dog,start.,decade,either,spring,response,determine,well,short.,data,year,measure,difference,wonder,particularly,ok.,experts,discuss,ongoing,developments,education.]","(50000,[11928],[5.523458920524919])",1.0
F072,Mind Control Confirmed by Sources,"[increase,late,threat,information,budget,baby,various.,focus,foot,help,guy.,—,shocking,claims,mind,control,surface,internet.]","(50000,[9067],[5.523458920524919])",0.0
R184,New Report on Budget Report,"[hit,attention,western,player,leave,green,board.,size,discussion,clear,push,memory,many.,across,prove,begin,must,program.,experts,discuss,ongoing,developments,budget,report.]","(50000,[15705],[5.523458920524919])",1.0
F134,Secret Cure Confirmed by Sources,"[chance,suffer,writer,book,possible,father.,wish,often,rule,new,produce,large.,rock,series,senior,building.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[20653],[5.523458920524919])",0.0
R096,New Report on Research,"[fast,position,summer,international,young.,democrat,compare,customer,true.,point,theory.,experts,discuss,ongoing,developments,research.]","(50000,[18112],[5.523458920524919])",1.0
R020,New Report on Policy,"[hair,sign,chance,policy.,mind,foreign,floor,travel,way.,idea,lead,article,chance,mouth.,experts,discuss,ongoing,developments,policy.]","(50000,[24523],[5.523458920524919])",1.0
R067,New Report on Policy,"[memory,may,short,oil.,individual,say,sit,suddenly,everybody,let,purpose.,experts,discuss,ongoing,developments,policy.]","(50000,[46917],[5.523458920524919])",1.0
R215,New Report on Education,"[director,owner,actually,civil.,experts,discuss,ongoing,developments,education.]","(50000,[36879],[5.523458920524919])",1.0
R127,New Report on Policy,"[church,number,industry,stay,attention.,score,us,charge,animal.,source,summer,ready,rock,marriage.,experts,discuss,ongoing,developments,policy.]","(50000,[28054],[5.523458920524919])",1.0
R235,New Report on Technology Breakthrough,"[year,student,explain,far,find.,ball,entire,paper,teacher.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[2363],[5.523458920524919])",1.0
R163,New Report on Climate Change,"[rest,worker,eight.,property,program,coach,wonder,know,clear.,total,less,red,security,foreign.,experts,discuss,ongoing,developments,climate,change.]","(50000,[9071],[5.523458920524919])",1.0
R002,New Report on Education,"[draw,age,attention,discover.,floor,difference,cut,us,movie,blood,writer.,care,son,view,else,tv,benefit,in.,experts,discuss,ongoing,developments,education.]","(50000,[46349],[5.523458920524919])",1.0
R021,New Report on Education,"[ago,guy,watch,article,especially.,young,culture,season,interest,worry.,experts,discuss,ongoing,developments,education.]","(50000,[23391],[5.523458920524919])",1.0
R013,New Report on Technology Breakthrough,"[consumer,early,list.,sea,door,deep,health.,whose,challenge,alone,argue.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[33533],[5.523458920524919])",1.0
F195,Flat Earth Confirmed by Sources,"[stop,article,available.,rich,common,individual,professional,rule.,owner,perhaps,determine.,parent,good,effect,feel.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[36609],[5.523458920524919])",0.0
R101,New Report on Research,"[ready,teach,computer.,small,development,unit,nation,necessary,force,share.,experts,discuss,ongoing,developments,research.]","(50000,[12508],[5.523458920524919])",1.0
R055,New Report on Research,"[form,treatment.,relate,everybody,course,whatever.,energy,white,hold,four,skin.,experts,discuss,ongoing,developments,research.]","(50000,[25357],[5.523458920524919])",1.0
F190,Secret Cure Confirmed by Sources,"[nearly,always,star,police,agreement.,education,save,church,official,expect,raise,north.,future,seat,type,operation,number,first.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[7325],[5.523458920524919])",0.0
R004,New Report on Education,"[environment,discussion,feeling,prevent,degree,sport.,town,walk,great,skin,development,field.,church,matter,wife,want,employee.,experts,discuss,ongoing,developments,education.]","(50000,[26767],[5.523458920524919])",1.0
F080,Celebrity Scandal Confirmed by Sources,"[question,pay,recognize,american.,hair,take,west,half,own.,sense,agency,act,state,couple.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[10153],[5.523458920524919])",0.0
F049,Hoax Confirmed by Sources,"[never,field,language.,development,tonight,put,woman,also.,appear,religious.,—,shocking,claims,hoax,surface,internet.]","(50000,[16043],[5.523458920524919])",0.0
F184,Secret Cure Confirmed by Sources,"[crime,court,establish,key,meet.,court,republican,picture,wonder.,bad,fear,open,enjoy,power,yes,military.,early,reduce,government,especially,writer.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[38148],[5.523458920524919])",0.0
F030,Secret Cure Confirmed by Sources,"[million,attack,pattern,director,during.,natural,safe,rest,week.,various,whole,throw,decide,standard,case,more.,—,shocking,claims,secret,cure,surface,internet.]","(50000,[48833],[5.523458920524919])",0.0
R213,New Report on Budget Report,"[professional,society,likely,show,page.,cold,build,imagine,worker.,experts,discuss,ongoing,developments,budget,report.]","(50000,[45271],[5.523458920524919])",1.0
F128,Immortal Jellyfish Confirmed by Sources,"[pull,success,carry,unit,available.,head,three,road,care.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[47645],[5.523458920524919])",0.0
R231,New Report on Policy,"[recently,center,position,central,notice.,development,source,concern.,experts,discuss,ongoing,developments,policy.]","(50000,[8302],[5.523458920524919])",1.0
R061,New Report on Technology Breakthrough,"[character,range,edge,economic,mrs,significant.,find,shake,mother.,travel,executive,situation,hot,central.,design,something,contain,seat,structure,number.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[29223],[5.523458920524919])",1.0
R137,New Report on Education,"[particular,less,meet,good,concern,dark,man,set.,management,agent,nearly.,evidence,tend,father.,experts,discuss,ongoing,developments,education.]","(50000,[45052],[5.523458920524919])",1.0
R185,New Report on Technology Breakthrough,"[sell,hour,throughout,play,other.,office,fact,training,picture,here.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[22162],[5.523458920524919])",1.0
R204,New Report on Technology Breakthrough,"[drop,vote,first,hour,republican.,bill,explain,campaign.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[46202],[5.523458920524919])",1.0
F217,Immortal Jellyfish Confirmed by Sources,"[agree,field,year,difference,image.,continue,meet,contain,middle,long,artist.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[43702],[5.523458920524919])",0.0
F176,Miracle Drug Confirmed by Sources,"[tell,take,chair,natural,view,cold,road.,alone,common,really,contain,drop.,material,pattern,put.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[17792],[5.523458920524919])",0.0
R245,New Report on Technology Breakthrough,"[everybody,street,north.,lay,face,president,leave,cover.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[25257],[5.523458920524919])",1.0
R104,New Report on Election,"[national,expect.,star,leader,give,professor.,experts,discuss,ongoing,developments,election.]","(50000,[19098],[5.523458920524919])",1.0
F156,Flat Earth Confirmed by Sources,"[note,bring,reduce,office,money,west.,—,shocking,claims,flat,earth,surface,internet.]","(50000,[8355],[5.523458920524919])",0.0
R194,New Report on Election,"[watch,indicate,drop.,exist,notice,teach,decision,war.,experts,discuss,ongoing,developments,election.]","(50000,[29450],[5.523458920524919])",1.0
R161,New Report on Technology Breakthrough,"[send,become,tax,piece,impact.,kid,quite,level,father,movement,store,group.,experts,discuss,ongoing,developments,technology,breakthrough.]","(50000,[24566],[5.523458920524919])",1.0
F113,Immortal Jellyfish Confirmed by Sources,"[purpose,tonight,tend.,pay,key,president,decide,much.,wind,even,range,plant,along,spend.,—,shocking,claims,immortal,jellyfish,surface,internet.]","(50000,[22494],[5.523458920524919])",0.0
F150,Hoax Confirmed by Sources,"[sense,local,director,piece,laugh.,economy,east,social,start,officer,win,medical,since.,—,shocking,claims,hoax,surface,internet.]","(50000,[14800],[5.523458920524919])",0.0
F047,Miracle Drug Confirmed by Sources,"[last,six,low,recognize,imagine,cost,rather.,government,image,recent,light.,fly,vote,weight,friend,central.,structure,laugh,seat.,—,shocking,claims,miracle,drug,surface,internet.]","(50000,[38480],[5.523458920524919])",0.0
F008,Hoax Confirmed by Sources,"[institution,mention,why.,three,else,behavior,whether,loss,business,common.,—,shocking,claims,hoax,surface,internet.]","(50000,[15816],[5.523458920524919])",0.0
F229,Aliens Confirmed by Sources,"[agent,accept,various,senior.,every,fill,recognize,beat,name,measure,mean.,pm,claim,election,type,create,heavy.,—,shocking,claims,aliens,surface,internet.]","(50000,[47787],[5.523458920524919])",0.0
R001,New Report on Research,"[kind,candidate,tend,let,for.,teach,indicate,less,different,country.,american,go,rest,natural,understand.,experts,discuss,ongoing,developments,research.]","(50000,[36315],[5.523458920524919])",1.0
R241,New Report on Public Health,"[international,significant,rather,political,single,feel,however,start.,amount,perhaps,current,today,author.,cup,matter,trade,sound.,science,high,tell,long,share,forget.,experts,discuss,ongoing,developments,public,health.]","(50000,[14972],[5.117993812416755])",1.0
R198,New Report on Climate Change,"[four,wide,front,just.,research,machine,sometimes,maintain,strong,myself.,positive,six,school,eight,real.,experts,discuss,ongoing,developments,climate,change.]","(50000,[3552],[5.523458920524919])",1.0
R229,New Report on Research,"[likely,animal,player,focus.,garden,six.,claim,approach,result,would.,experts,discuss,ongoing,developments,research.]","(50000,[13583],[5.523458920524919])",1.0
R205,New Report on Public Health,"[new,rate,really.,research,top,job,score,recently,study,cup.,experts,discuss,ongoing,developments,public,health.]","(50000,[25799],[5.523458920524919])",1.0
F123,Celebrity Scandal Confirmed by Sources,"[leave,marriage,direction,always,computer.,south,send,war,within,ok,wait.,yeah,ground,interest,else,voice.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[45891],[5.523458920524919])",0.0
F043,Celebrity Scandal Confirmed by Sources,"[perhaps,school,address,leave,culture,yes,international.,hope,small,future.,past,model,although.,—,shocking,claims,celebrity,scandal,surface,internet.]","(50000,[39584],[5.523458920524919])",0.0
